TIME STAMP,GPU 1 UTIL,GPU 1 SCLK,GPU 1 PWR,GPU 1 TEMP,GPU 1 HOTSPOT TEMP,GPU 1 FAN,GPU 1 VOLTAGE,GPU MEM 1 UTIL,GPU 1 MCLK,GPU 2 UTIL,GPU 2 SCLK,GPU 2 PWR,GPU 2 TEMP,GPU 2 VOLTAGE,GPU MEM 2 UTIL,GPU 2 MCLK,CPU UTIL,SMART SHIFT MAX,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER,CPU EDC,CPU TDC,SYSTEM MEM UTIL
2025-08-08 11:52:37.976,65.000,1165.000,53,74.000,79.000,0.000,787.000,10004.000,1986.000,0.000,200.000,24,75.000,1218.000,166.000,1600.000,83.17,0.000,3.213,1.140,77.211,16.622,71.641,15.079,20.07
2025-08-08 11:52:38.987,62.000,1172.000,53,74.000,79.000,0.000,787.000,10014.000,1984.000,0.000,200.000,25,75.000,1187.000,166.000,1600.000,81.50,0.000,3.353,1.180,78.291,18.961,77.279,15.203,20.13
2025-08-08 11:52:40.022,86.000,1457.000,55,74.000,79.000,0.000,787.000,10011.000,1988.000,0.000,200.000,26,74.000,1187.000,166.000,1600.000,81.32,0.000,3.343,1.205,79.536,20.029,80.443,16.277,20.15
2025-08-08 11:52:41.067,96.000,1606.000,56,74.000,79.000,0.000,787.000,9961.000,1988.000,0.000,200.000,25,74.000,1187.000,166.000,1600.000,82.32,0.000,3.445,1.213,79.611,20.358,81.889,16.889,20.10
2025-08-08 11:52:42.092,88.000,1458.000,55,74.000,79.000,0.000,787.000,9961.000,1988.000,0.000,200.000,25,74.000,1181.000,166.000,1600.000,81.56,0.000,3.365,1.194,78.602,18.859,79.135,16.316,20.08
2025-08-08 11:52:43.120,88.000,1458.000,55,74.000,79.000,0.000,787.000,9961.000,1988.000,0.000,200.000,25,74.000,1181.000,166.000,1600.000,81.56,0.000,3.365,1.194,78.602,18.859,79.135,16.316,20.08
2025-08-08 11:52:44.147,86.000,1656.000,56,74.000,79.000,0.000,787.000,9990.000,1988.000,0.000,200.000,24,74.000,1187.000,166.000,1600.000,76.35,0.000,3.334,1.198,78.935,19.103,79.631,16.123,20.06
2025-08-08 11:52:45.189,87.000,1614.000,58,74.000,79.000,0.000,787.000,10002.000,1990.000,0.000,200.000,23,74.000,1162.000,166.000,1600.000,74.96,0.000,3.326,1.192,78.713,18.582,78.554,15.793,20.06
2025-08-08 11:52:46.198,96.000,1656.000,59,74.000,79.000,0.000,787.000,10005.000,1988.000,0.000,200.000,22,73.000,1137.000,166.000,1600.000,73.16,0.000,3.241,1.159,77.890,17.264,74.216,15.413,20.06
2025-08-08 11:52:47.222,96.000,1553.000,58,75.000,79.000,0.000,787.000,10011.000,1990.000,0.000,200.000,22,75.000,1175.000,166.000,1600.000,75.14,0.000,3.197,1.146,77.367,16.418,72.234,14.820,20.07
2025-08-08 11:52:48.249,77.000,1273.000,56,74.000,79.000,0.000,787.000,10010.000,1986.000,0.000,200.000,23,73.000,1193.000,166.000,1600.000,78.83,0.000,3.200,1.142,77.584,16.943,71.983,14.610,20.05
2025-08-08 11:52:49.243,95.000,1667.000,58,74.000,79.000,0.000,787.000,10013.000,1988.000,0.000,200.000,23,72.000,1156.000,166.000,1600.000,75.63,0.000,3.344,1.190,78.605,18.928,78.646,15.354,20.04
2025-08-08 11:52:50.265,85.000,1440.000,58,74.000,79.000,0.000,787.000,10026.000,1986.000,0.000,200.000,22,73.000,1125.000,166.000,1600.000,76.97,0.000,3.226,1.160,77.854,17.153,74.277,15.373,20.03
2025-08-08 11:52:51.293,89.000,1628.000,59,75.000,79.000,0.000,787.000,10020.000,1988.000,0.000,200.000,22,72.000,1156.000,166.000,1600.000,73.39,0.000,3.179,1.133,77.497,16.732,70.661,14.938,20.02
2025-08-08 11:52:52.316,88.000,1630.000,59,75.000,80.000,0.000,787.000,10050.000,1988.000,0.000,200.000,22,73.000,1099.000,166.000,1600.000,72.69,0.000,3.178,1.137,77.183,16.183,71.145,14.552,20.00
2025-08-08 11:52:53.342,0.000,7.000,28,73.000,77.000,0.000,1018.000,10058.000,1046.000,0.000,200.000,22,75.000,1349.000,166.000,1600.000,62.79,0.000,3.154,1.147,77.299,16.321,72.237,14.349,20.03
2025-08-08 11:52:54.397,85.000,1519.000,57,74.000,79.000,0.000,787.000,10047.000,1988.000,0.000,200.000,25,74.000,1162.000,166.000,1600.000,76.83,0.000,3.399,1.257,80.581,18.737,83.726,14.842,19.99
2025-08-08 11:52:55.437,93.000,1506.000,56,74.000,79.000,0.000,787.000,10082.000,1988.000,0.000,200.000,24,74.000,1199.000,166.000,1600.000,82.90,0.000,3.288,1.200,79.707,19.557,79.832,16.327,19.98
2025-08-08 11:52:56.447,95.000,1545.000,55,74.000,79.000,0.000,787.000,10078.000,1988.000,0.000,200.000,25,75.000,1187.000,166.000,1600.000,85.62,0.000,3.362,1.168,78.202,18.292,75.752,15.687,19.99
2025-08-08 11:52:57.458,97.000,1570.000,58,74.000,80.000,0.000,787.000,10115.000,1988.000,0.000,200.000,24,75.000,1150.000,166.000,1600.000,76.13,0.000,3.397,1.222,79.298,20.231,82.771,16.140,20.00
2025-08-08 11:52:58.479,91.000,1644.000,55,74.000,79.000,0.000,787.000,10145.000,1990.000,0.000,200.000,25,74.000,1224.000,166.000,1600.000,78.00,0.000,3.174,1.163,78.358,17.841,74.641,15.972,19.98
2025-08-08 11:52:59.492,65.000,1301.000,54,75.000,79.000,0.000,787.000,10169.000,1988.000,0.000,200.000,26,75.000,1212.000,166.000,1600.000,81.00,0.000,3.325,1.225,79.751,20.438,82.889,16.054,19.97
2025-08-08 11:53:00.490,93.000,1604.000,55,74.000,79.000,0.000,787.000,10187.000,1988.000,0.000,200.000,26,75.000,1262.000,166.000,1600.000,78.09,0.000,3.407,1.255,80.443,21.689,86.745,16.804,19.96
2025-08-08 11:53:01.489,91.000,1868.000,50,74.000,79.000,0.000,868.000,10187.000,1988.000,0.000,200.000,27,77.000,1324.000,166.000,1600.000,80.13,0.000,3.346,1.233,79.772,20.178,83.885,16.846,20.05
2025-08-08 11:53:02.496,97.000,1714.000,55,74.000,79.000,0.000,793.000,10180.000,1988.000,0.000,200.000,26,74.000,1187.000,166.000,1600.000,81.29,0.000,3.450,1.284,81.954,23.535,90.783,17.044,20.05
2025-08-08 11:53:03.489,91.000,1786.000,57,74.000,80.000,0.000,800.000,10177.000,1990.000,0.000,200.000,25,72.000,1150.000,166.000,1600.000,77.89,0.000,3.381,1.229,80.010,20.555,83.558,17.425,20.06
2025-08-08 11:53:04.545,92.000,1697.000,58,74.000,79.000,0.000,787.000,10179.000,1990.000,0.000,200.000,24,73.000,1181.000,166.000,1600.000,76.13,0.000,3.325,1.197,78.914,18.836,79.364,16.555,20.04
2025-08-08 11:53:05.554,91.000,1583.000,54,75.000,79.000,0.000,787.000,10184.000,1990.000,0.000,200.000,24,75.000,1199.000,166.000,1600.000,83.75,0.000,3.236,1.175,78.487,17.354,76.191,15.715,20.05
2025-08-08 11:53:06.594,84.000,1711.000,55,75.000,79.000,0.000,793.000,10181.000,1990.000,0.000,200.000,26,75.000,1224.000,166.000,1600.000,90.17,0.000,3.383,1.199,79.192,19.611,80.043,15.744,20.07
2025-08-08 11:53:07.616,92.000,1674.000,54,74.000,79.000,0.000,787.000,10184.000,1988.000,0.000,200.000,26,75.000,1237.000,166.000,1600.000,86.28,0.000,3.527,1.252,80.165,21.591,87.335,16.507,20.06
2025-08-08 11:53:08.658,79.000,1198.000,49,74.000,78.000,0.000,762.000,10181.000,1988.000,0.000,200.000,27,78.000,1324.000,166.000,1600.000,79.06,0.000,3.479,1.239,79.833,20.596,85.258,16.779,20.15
2025-08-08 11:53:09.684,77.000,1381.000,53,74.000,78.000,0.000,787.000,10179.000,1986.000,0.000,200.000,29,75.000,1293.000,166.000,1600.000,74.55,0.000,3.435,1.263,81.397,22.733,88.386,16.888,20.30
2025-08-08 11:53:10.711,80.000,1578.000,53,74.000,79.000,0.000,787.000,10181.000,1988.000,0.000,200.000,28,76.000,1237.000,166.000,1600.000,75.54,0.000,3.437,1.314,82.864,24.112,94.647,18.241,20.37
2025-08-08 11:53:11.766,82.000,1639.000,53,75.000,79.000,0.000,793.000,10176.000,1988.000,0.000,200.000,27,76.000,1224.000,166.000,1600.000,78.11,0.000,3.379,1.264,80.936,21.342,87.940,17.691,20.41
2025-08-08 11:53:12.795,92.000,1516.000,56,75.000,79.000,0.000,762.000,10179.000,1988.000,0.000,200.000,26,75.000,1199.000,166.000,1600.000,75.22,0.000,3.350,1.253,80.632,20.938,86.397,17.010,20.41
2025-08-08 11:53:13.841,81.000,1428.000,56,75.000,79.000,0.000,787.000,10176.000,1986.000,0.000,200.000,23,74.000,1137.000,166.000,1600.000,68.19,0.000,3.324,1.230,80.246,19.825,83.334,16.680,20.41
2025-08-08 11:53:14.864,93.000,1525.000,58,74.000,79.000,0.000,787.000,10164.000,1990.000,0.000,200.000,24,74.000,1199.000,166.000,1600.000,77.39,0.000,3.153,1.173,78.398,16.942,75.612,15.547,20.47
2025-08-08 11:53:15.861,93.000,1525.000,58,74.000,79.000,0.000,787.000,10164.000,1990.000,0.000,200.000,24,74.000,1199.000,166.000,1600.000,77.39,0.000,3.153,1.173,78.398,16.942,75.612,15.547,20.47
2025-08-08 11:53:16.875,91.000,1578.000,60,74.000,80.000,0.000,787.000,10165.000,1990.000,0.000,200.000,22,73.000,1087.000,166.000,1600.000,69.69,0.000,3.289,1.181,78.894,18.340,77.160,15.530,20.43
2025-08-08 11:53:17.901,93.000,1444.000,61,75.000,80.000,0.000,787.000,10156.000,1990.000,0.000,200.000,20,72.000,1112.000,166.000,1600.000,66.98,0.000,3.088,1.122,77.542,15.666,68.984,14.907,20.28
2025-08-08 11:53:18.912,92.000,1457.000,60,74.000,79.000,0.000,787.000,10157.000,1988.000,0.000,200.000,21,73.000,1131.000,166.000,1600.000,73.53,0.000,3.004,1.094,76.516,14.371,65.076,13.759,20.24
2025-08-08 11:53:19.955,96.000,1580.000,61,75.000,80.000,0.000,787.000,10132.000,1988.000,0.000,200.000,20,72.000,1099.000,166.000,1600.000,66.20,0.000,3.100,1.117,76.888,15.381,68.325,13.776,20.20
2025-08-08 11:53:20.998,93.000,1518.000,60,75.000,80.000,0.000,787.000,10143.000,1990.000,0.000,200.000,19,71.000,1112.000,166.000,1600.000,64.40,0.000,3.057,1.105,76.493,14.305,66.133,13.475,20.20
2025-08-08 11:53:21.993,90.000,1531.000,56,75.000,80.000,0.000,787.000,10168.000,1986.000,0.000,200.000,21,75.000,1187.000,166.000,1600.000,75.92,0.000,3.022,1.099,76.272,14.048,65.477,12.963,20.22
2025-08-08 11:53:22.990,88.000,1304.000,51,75.000,79.000,0.000,787.000,10167.000,1988.000,0.000,200.000,24,76.000,1275.000,166.000,1600.000,87.83,0.000,3.261,1.163,77.658,17.388,74.653,13.430,20.19
2025-08-08 11:53:24.001,84.000,1351.000,47,73.000,79.000,0.000,787.000,10167.000,1240.000,0.000,200.000,26,73.000,1187.000,166.000,1600.000,86.47,0.000,3.493,1.235,79.490,21.033,84.935,15.201,20.29
2025-08-08 11:53:24.995,37.000,2281.000,42,74.000,78.000,0.000,762.000,10187.000,1988.000,0.000,200.000,23,74.000,1362.000,166.000,1600.000,30.68,0.000,3.444,1.284,81.575,23.141,91.173,17.022,21.12
2025-08-08 11:53:25.993,92.000,2149.000,67,74.000,81.000,0.000,925.000,9991.000,1988.000,0.000,200.000,22,74.000,1343.000,166.000,1600.000,47.18,0.000,3.865,1.367,81.683,15.663,87.644,14.677,21.50
2025-08-08 11:53:27.000,92.000,2247.000,66,74.000,81.000,0.000,793.000,9836.000,1988.000,0.000,200.000,24,75.000,1337.000,166.000,1600.000,60.88,0.000,2.933,1.322,82.519,18.299,88.136,13.313,21.60
2025-08-08 11:53:27.995,65.000,1570.000,44,74.000,79.000,0.000,787.000,9293.000,1970.000,0.000,200.000,27,77.000,1324.000,166.000,1600.000,66.97,0.000,3.020,1.330,82.388,20.457,92.223,14.352,21.22
2025-08-08 11:53:29.006,96.000,1878.000,56,74.000,79.000,0.000,793.000,9298.000,1988.000,0.000,200.000,27,73.000,1237.000,166.000,1600.000,77.05,0.000,3.295,1.336,83.233,22.163,93.742,15.901,21.19
2025-08-08 11:53:30.018,88.000,1809.000,55,74.000,79.000,0.000,793.000,9319.000,1990.000,0.000,200.000,25,73.000,1237.000,166.000,1600.000,72.13,0.000,3.337,1.243,80.261,20.108,85.112,16.910,21.09
2025-08-08 11:53:31.041,80.000,1847.000,56,75.000,80.000,0.000,837.000,9331.000,1988.000,0.000,200.000,24,74.000,1231.000,166.000,1600.000,69.60,0.000,3.272,1.234,79.233,19.164,83.482,15.783,21.01
2025-08-08 11:53:32.033,92.000,1816.000,54,74.000,79.000,0.000,806.000,9363.000,1990.000,0.000,200.000,24,74.000,1237.000,166.000,1600.000,70.30,0.000,3.151,1.221,78.990,18.245,81.531,15.595,21.03
2025-08-08 11:53:33.086,89.000,2002.000,60,75.000,80.000,0.000,900.000,9353.000,1990.000,0.000,200.000,23,72.000,1193.000,166.000,1600.000,65.22,0.000,3.240,1.234,79.540,19.079,83.354,15.299,21.03
2025-08-08 11:53:34.126,96.000,2048.000,61,74.000,80.000,0.000,912.000,9378.000,1990.000,0.000,200.000,22,73.000,1212.000,166.000,1600.000,61.73,0.000,3.013,1.211,78.518,16.712,79.017,14.779,21.03
2025-08-08 11:53:35.124,81.000,1702.000,49,74.000,79.000,0.000,793.000,9893.000,1988.000,0.000,200.000,21,75.000,1337.000,166.000,1600.000,49.99,0.000,2.964,1.192,77.712,15.434,76.037,13.796,21.40
2025-08-08 11:53:36.124,96.000,2159.000,55,74.000,80.000,0.000,1006.000,9951.000,1988.000,0.000,200.000,22,75.000,1381.000,166.000,1600.000,43.34,0.000,2.633,1.295,80.555,16.139,84.132,13.136,21.61
2025-08-08 11:53:37.120,91.000,2111.000,70,75.000,82.000,0.000,937.000,9263.000,1990.000,0.000,200.000,22,71.000,1125.000,166.000,1600.000,56.76,0.000,3.724,1.362,81.847,18.591,90.865,12.672,21.34
2025-08-08 11:53:38.148,96.000,2086.000,64,74.000,81.000,0.000,793.000,9272.000,1990.000,0.000,200.000,20,71.000,1156.000,166.000,1600.000,51.28,0.000,2.959,1.234,79.372,18.193,82.143,14.206,21.34
2025-08-08 11:53:39.177,91.000,2053.000,63,74.000,81.000,0.000,793.000,9281.000,1988.000,0.000,200.000,18,71.000,1150.000,166.000,1600.000,53.69,0.000,2.729,1.153,76.571,13.225,70.351,12.695,21.33
2025-08-08 11:53:40.190,91.000,2053.000,63,74.000,81.000,0.000,793.000,9281.000,1988.000,0.000,200.000,18,71.000,1150.000,166.000,1600.000,53.69,0.000,2.729,1.153,76.571,13.225,70.351,12.695,21.33
2025-08-08 11:53:41.245,93.000,1979.000,63,74.000,80.000,0.000,793.000,9316.000,1990.000,0.000,200.000,18,72.000,1131.000,166.000,1600.000,52.80,0.000,2.646,1.110,75.521,11.999,64.913,11.553,21.32
2025-08-08 11:53:42.240,98.000,2009.000,62,74.000,81.000,0.000,881.000,9320.000,1988.000,0.000,200.000,18,72.000,1062.000,166.000,1600.000,54.43,0.000,2.635,1.116,75.668,12.485,65.704,11.214,21.29
2025-08-08 11:53:43.236,86.000,2008.000,61,74.000,80.000,0.000,925.000,9479.000,1988.000,0.000,200.000,18,73.000,1237.000,166.000,1600.000,53.35,0.000,2.679,1.129,75.782,13.235,67.713,11.557,21.29
2025-08-08 11:53:44.250,85.000,1747.000,60,75.000,81.000,0.000,793.000,9719.000,1992.000,0.000,200.000,20,73.000,1187.000,166.000,1600.000,58.62,0.000,2.691,1.170,76.307,13.958,72.475,11.517,21.29
2025-08-08 11:53:45.262,82.000,1754.000,61,75.000,80.000,0.000,825.000,9708.000,1988.000,0.000,200.000,20,72.000,1150.000,166.000,1600.000,60.65,0.000,2.970,1.192,77.389,15.931,76.547,12.553,21.27
2025-08-08 11:53:46.290,97.000,1843.000,61,75.000,80.000,0.000,812.000,9715.000,1988.000,0.000,200.000,19,70.000,1112.000,166.000,1600.000,61.28,0.000,2.898,1.145,76.589,14.542,70.861,12.682,21.23
2025-08-08 11:53:47.286,93.000,1857.000,60,75.000,80.000,0.000,793.000,9724.000,1990.000,0.000,200.000,19,72.000,1112.000,165.000,1600.000,60.43,0.000,2.853,1.131,76.147,14.284,68.899,12.601,21.20
2025-08-08 11:53:48.328,92.000,1806.000,58,75.000,80.000,0.000,812.000,9728.000,1988.000,0.000,200.000,20,75.000,1162.000,165.000,1600.000,62.16,0.000,2.828,1.138,76.024,13.911,69.568,12.411,21.18
2025-08-08 11:53:49.342,95.000,1816.000,60,75.000,79.000,0.000,793.000,9737.000,1988.000,0.000,200.000,20,72.000,1162.000,165.000,1600.000,62.44,0.000,2.848,1.144,76.421,14.675,70.594,12.572,21.15
2025-08-08 11:53:50.366,83.000,1813.000,59,75.000,80.000,0.000,793.000,9763.000,1992.000,0.000,200.000,21,72.000,1187.000,165.000,1600.000,72.75,0.000,2.955,1.146,76.681,15.202,71.087,12.650,21.15
2025-08-08 11:53:51.381,82.000,1830.000,58,75.000,80.000,0.000,818.000,9757.000,1988.000,0.000,200.000,22,71.000,1112.000,165.000,1600.000,69.07,0.000,3.112,1.163,77.214,16.807,74.049,13.570,21.14
2025-08-08 11:53:52.451,90.000,1745.000,61,75.000,80.000,0.000,800.000,9770.000,1988.000,0.000,200.000,20,72.000,1150.000,165.000,1600.000,60.81,0.000,3.122,1.175,77.272,16.346,75.483,14.055,21.14
2025-08-08 11:53:53.466,88.000,1831.000,62,75.000,80.000,0.000,818.000,9770.000,1988.000,0.000,200.000,19,72.000,1137.000,165.000,1600.000,60.01,0.000,2.840,1.126,76.234,14.013,68.246,13.310,21.14
2025-08-08 11:53:54.461,95.000,1825.000,61,74.000,80.000,0.000,825.000,9776.000,1990.000,0.000,200.000,19,71.000,1074.000,165.000,1600.000,59.26,0.000,2.864,1.130,76.093,14.104,68.701,12.591,21.13
2025-08-08 11:53:55.505,92.000,1797.000,59,75.000,80.000,0.000,793.000,9789.000,1988.000,0.000,200.000,20,72.000,1150.000,165.000,1600.000,64.07,0.000,2.808,1.122,75.828,13.602,67.549,12.408,21.13
2025-08-08 11:53:56.545,96.000,1857.000,61,75.000,80.000,0.000,818.000,9788.000,1988.000,0.000,200.000,19,71.000,1125.000,165.000,1600.000,60.61,0.000,2.944,1.142,76.408,14.776,70.344,12.639,21.12
2025-08-08 11:53:57.540,86.000,1757.000,63,75.000,80.000,0.000,825.000,9795.000,1988.000,0.000,200.000,18,70.000,1087.000,165.000,1600.000,59.29,0.000,2.849,1.124,75.836,13.807,67.932,12.481,21.12
2025-08-08 11:53:58.536,93.000,1877.000,61,75.000,80.000,0.000,818.000,9803.000,1988.000,0.000,200.000,18,71.000,1093.000,165.000,1600.000,58.94,0.000,2.777,1.115,75.628,13.308,66.598,12.131,21.11
2025-08-08 11:53:59.563,87.000,1758.000,60,75.000,81.000,0.000,812.000,9806.000,1988.000,0.000,200.000,19,72.000,1062.000,165.000,1600.000,59.89,0.000,2.821,1.122,75.623,13.263,67.440,11.946,21.12
2025-08-08 11:54:00.592,93.000,1846.000,62,75.000,80.000,0.000,793.000,9810.000,1990.000,0.000,200.000,19,71.000,1062.000,165.000,1600.000,60.51,0.000,2.867,1.132,75.791,13.682,68.766,12.004,21.11
2025-08-08 11:54:01.603,96.000,1868.000,62,75.000,80.000,0.000,825.000,9864.000,1988.000,0.000,200.000,19,71.000,1150.000,165.000,1600.000,61.24,0.000,2.849,1.127,75.697,13.823,68.084,11.983,21.10
2025-08-08 11:54:02.628,96.000,1798.000,59,75.000,80.000,0.000,800.000,9910.000,1988.000,0.000,200.000,19,72.000,1199.000,165.000,1600.000,63.06,0.000,2.760,1.119,75.655,13.555,67.039,12.127,21.06
2025-08-08 11:54:03.672,92.000,1847.000,60,75.000,80.000,0.000,812.000,9925.000,1988.000,0.000,200.000,20,72.000,1181.000,165.000,1600.000,66.28,0.000,3.019,1.150,76.268,14.833,71.152,12.255,21.05
2025-08-08 11:54:04.697,76.000,1889.000,60,75.000,80.000,0.000,793.000,9933.000,1986.000,0.000,200.000,20,72.000,1125.000,165.000,1600.000,60.04,0.000,2.956,1.153,76.763,15.504,71.947,13.150,21.03
2025-08-08 11:54:05.708,93.000,1839.000,59,74.000,80.000,0.000,825.000,9951.000,1988.000,0.000,200.000,20,70.000,1162.000,165.000,1600.000,59.54,0.000,2.910,1.166,76.781,15.174,73.331,13.142,21.03
2025-08-08 11:54:06.750,81.000,1785.000,59,75.000,80.000,0.000,812.000,9968.000,1988.000,0.000,200.000,20,72.000,1187.000,165.000,1600.000,62.62,0.000,2.936,1.160,76.427,14.708,72.352,12.818,21.03
2025-08-08 11:54:07.747,97.000,1917.000,62,75.000,80.000,0.000,837.000,9973.000,1990.000,0.000,200.000,20,71.000,1125.000,165.000,1600.000,59.73,0.000,2.936,1.164,76.749,15.140,73.258,13.025,21.04
2025-08-08 11:54:08.759,97.000,1917.000,62,75.000,80.000,0.000,837.000,9973.000,1990.000,0.000,200.000,20,71.000,1125.000,165.000,1600.000,59.73,0.000,2.936,1.164,76.749,15.140,73.258,13.025,21.04
2025-08-08 11:54:09.785,85.000,1848.000,61,75.000,80.000,0.000,812.000,9987.000,1990.000,0.000,200.000,19,72.000,1112.000,165.000,1600.000,59.02,0.000,2.842,1.132,76.149,13.965,68.903,12.774,21.04
2025-08-08 11:54:10.842,97.000,1868.000,59,75.000,80.000,0.000,793.000,9989.000,1988.000,0.000,200.000,20,72.000,1125.000,165.000,1600.000,69.34,0.000,2.786,1.112,75.571,13.542,66.314,12.124,21.03
2025-08-08 11:54:11.854,97.000,1748.000,59,75.000,80.000,0.000,787.000,9996.000,1988.000,0.000,200.000,21,72.000,1143.000,165.000,1600.000,68.14,0.000,3.071,1.157,76.740,15.921,72.998,12.740,21.02
2025-08-08 11:54:12.898,91.000,1852.000,61,75.000,80.000,0.000,793.000,10005.000,1988.000,0.000,200.000,20,72.000,1118.000,165.000,1600.000,60.84,0.000,3.009,1.150,76.623,15.413,71.810,13.440,21.03
2025-08-08 11:54:13.923,97.000,1895.000,62,75.000,81.000,0.000,843.000,10010.000,1988.000,0.000,200.000,18,71.000,1062.000,165.000,1600.000,58.14,0.000,2.822,1.127,76.184,13.896,68.370,12.970,21.02
2025-08-08 11:54:14.981,93.000,1816.000,60,75.000,80.000,0.000,818.000,10011.000,1988.000,0.000,200.000,20,72.000,1199.000,165.000,1600.000,66.53,0.000,2.743,1.096,75.299,12.804,64.113,12.078,21.02
2025-08-08 11:54:15.988,85.000,1738.000,58,75.000,80.000,0.000,762.000,10013.000,1988.000,0.000,200.000,21,73.000,1162.000,165.000,1600.000,69.40,0.000,3.084,1.154,76.567,15.426,72.115,12.608,21.03
2025-08-08 11:54:17.019,91.000,1742.000,57,75.000,80.000,0.000,787.000,10022.000,1988.000,0.000,200.000,22,74.000,1187.000,165.000,1600.000,73.47,0.000,3.111,1.163,77.138,16.277,73.797,13.261,21.05
2025-08-08 11:54:18.057,92.000,1892.000,61,75.000,80.000,0.000,762.000,10029.000,1988.000,0.000,200.000,21,72.000,1131.000,165.000,1600.000,64.26,0.000,3.162,1.174,77.565,17.044,75.563,13.914,21.04
2025-08-08 11:54:19.083,95.000,1904.000,62,75.000,80.000,0.000,831.000,10026.000,1988.000,0.000,200.000,19,72.000,1112.000,165.000,1600.000,59.37,0.000,2.942,1.143,76.400,14.672,70.754,13.713,21.04
2025-08-08 11:54:20.110,96.000,1853.000,61,75.000,80.000,0.000,825.000,10060.000,1988.000,0.000,200.000,19,73.000,1137.000,165.000,1600.000,59.63,0.000,2.728,1.108,75.361,13.193,65.659,12.804,21.05
2025-08-08 11:54:21.120,96.000,1880.000,63,75.000,81.000,0.000,793.000,10064.000,1988.000,0.000,200.000,18,72.000,1099.000,165.000,1600.000,57.78,0.000,2.809,1.116,75.746,13.510,66.767,12.184,21.04
2025-08-08 11:54:22.132,92.000,1875.000,62,75.000,81.000,0.000,837.000,10032.000,1988.000,0.000,200.000,18,71.000,1112.000,165.000,1600.000,59.28,0.000,2.683,1.100,75.230,12.609,64.408,11.825,21.03
2025-08-08 11:54:23.143,37.000,2429.000,41,74.000,78.000,0.000,1018.000,10188.000,1986.000,0.000,200.000,21,77.000,1312.000,165.000,1600.000,59.20,0.000,2.787,1.121,75.613,13.222,67.064,11.784,21.09
2025-08-08 11:54:24.173,74.000,1904.000,36,74.000,78.000,0.000,1018.000,10179.000,1360.000,0.000,200.000,22,75.000,1349.000,165.000,1600.000,30.29,0.000,2.823,1.210,78.949,18.002,77.428,12.663,21.81
2025-08-08 11:54:25.203,68.000,1870.000,57,74.000,79.000,0.000,793.000,9847.000,1986.000,0.000,200.000,23,77.000,1337.000,165.000,1600.000,51.09,0.000,3.746,1.368,82.585,16.268,88.039,13.308,22.20
2025-08-08 11:54:26.210,97.000,2228.000,62,74.000,81.000,0.000,918.000,9341.000,1988.000,0.000,200.000,26,73.000,1324.000,165.000,1600.000,54.53,0.000,3.007,1.336,84.290,22.417,91.588,13.209,22.03
2025-08-08 11:54:27.247,74.000,1553.000,53,74.000,79.000,0.000,787.000,9409.000,1988.000,0.000,200.000,28,74.000,1331.000,165.000,1600.000,83.34,0.000,2.900,1.352,83.083,20.608,93.302,15.715,22.04
2025-08-08 11:54:28.260,93.000,2020.000,62,74.000,81.000,0.000,931.000,9464.000,1988.000,0.000,200.000,23,72.000,1150.000,165.000,1600.000,60.36,0.000,3.546,1.325,82.052,24.859,96.987,17.123,22.03
2025-08-08 11:54:29.288,92.000,1843.000,54,75.000,80.000,0.000,806.000,9455.000,1990.000,0.000,200.000,24,74.000,1250.000,165.000,1600.000,76.26,0.000,2.649,1.146,77.064,13.632,69.643,15.440,21.95
2025-08-08 11:54:30.296,90.000,1722.000,53,75.000,79.000,0.000,787.000,9485.000,1988.000,0.000,200.000,26,74.000,1224.000,165.000,1600.000,77.92,0.000,3.318,1.241,79.349,19.709,84.577,14.757,21.95
2025-08-08 11:54:31.306,94.000,1899.000,54,74.000,79.000,0.000,843.000,9479.000,1990.000,0.000,200.000,25,74.000,1275.000,165.000,1600.000,77.88,0.000,3.464,1.274,80.449,21.339,89.398,16.095,21.93
2025-08-08 11:54:32.331,95.000,1908.000,58,74.000,80.000,0.000,843.000,9505.000,1988.000,0.000,200.000,24,75.000,1250.000,165.000,1600.000,73.54,0.000,3.310,1.245,79.627,19.794,85.289,16.242,21.92
2025-08-08 11:54:33.356,97.000,1964.000,58,74.000,80.000,0.000,856.000,9492.000,1988.000,0.000,200.000,23,73.000,1212.000,165.000,1600.000,67.69,0.000,3.019,1.207,78.539,17.506,79.209,15.682,21.91
2025-08-08 11:54:34.382,92.000,1917.000,56,75.000,79.000,0.000,856.000,9511.000,1990.000,0.000,200.000,24,75.000,1218.000,165.000,1600.000,76.40,0.000,3.089,1.206,78.283,17.146,78.863,14.726,21.90
2025-08-08 11:54:35.405,82.000,1692.000,54,75.000,79.000,0.000,793.000,9501.000,1988.000,0.000,200.000,26,75.000,1199.000,165.000,1600.000,82.23,0.000,3.197,1.228,79.239,18.742,82.230,14.993,21.91
2025-08-08 11:54:36.428,88.000,1934.000,60,75.000,80.000,0.000,818.000,9512.000,1988.000,0.000,200.000,23,74.000,1212.000,165.000,1600.000,65.63,0.000,3.469,1.258,80.520,21.516,87.996,16.276,21.92
2025-08-08 11:54:37.466,86.000,1796.000,55,74.000,79.000,0.000,800.000,9518.000,1988.000,0.000,200.000,23,75.000,1268.000,165.000,1600.000,72.05,0.000,2.858,1.181,77.889,16.086,75.275,15.381,21.92
